,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,FulucaiProductionsLtd_20131223_10-Q_EX-10.9_8368347_EX-10.9_Content License Agreement,0.20491772890090942,0.19722075760364532,0.06843599677085876,0.022756246849894524,0.0283051747828722,0.1093825101852417,0.023808972910046577,0.06916280090808868,0.02163654752075672,0.039388567209243774,0.04260946810245514,0.01742299646139145,0.01990305632352829,0.11342716962099075,0.006467741914093494,0.10792303085327148,0.017882419750094414,0.025296108797192574,0.006136802490800619,0.17339542508125305,0.03377999737858772,0.029722005128860474,0.10463211685419083,0.008948519825935364,0.006866632495075464,0.03055659309029579,0.004965474829077721,0.012484166771173477,0.05768102779984474,0.02697897143661976,0.003764534369111061,0.002733794506639242,0.1309099644422531,0.09772660583257675,0.11824420094490051,0.05734719708561897,0.011907109059393406,0.19824177026748657,0.021359911188483238,0.014223102480173111,0.0654233992099762
1,"ONEMAINHOLDINGS,INC_02_20_2020-EX-99.D-JOINT FILING AGREEMENT",4.8202423386101145e-06,0.0029677862767130136,5.513446740224026e-05,0.0001325544435530901,0.0010424164356663823,9.161662455881014e-05,0.00012226383842062205,0.0001390359684592113,8.595545659773052e-05,0.00024073834356386214,0.00031131645664572716,4.038534825667739e-05,1.157307815446984e-05,0.00011518179235281423,0.0004992879112251103,0.0001033623339026235,0.0001390239194734022,8.353109478775878e-06,0.0002030370815191418,6.326003494905308e-05,0.0010139166843146086,0.000464393146103248,0.00014244536578189582,0.00017649828805588186,0.0001787669607438147,0.0002786824479699135,0.00020913964544888586,0.0017705849604681134,0.00022106985852587968,5.066411176812835e-05,6.838257104391232e-05,0.00010690229828469455,8.595942199463025e-05,0.0001522694801678881,0.00013980695803184062,0.00022035482106730342,0.0002262576890643686,2.642435356392525e-05,0.00014184792235028,0.00017820551875047386,0.00017293597920797765
2,MPLXLP_06_17_2015-EX-10.1-TRANSPORTATION SERVICES AGREEMENT,0.00037937017623335123,0.0011596448021009564,0.018802277743816376,0.0003247930435463786,0.13087277114391327,0.005527032073587179,0.0028701613191515207,0.0027765922714024782,0.000522561022080481,0.0006425611791200936,0.00551234744489193,0.00409763352945447,0.002680678851902485,0.0011107765603810549,0.00036680547054857016,0.08380289375782013,0.0005120831774547696,0.00094500498380512,0.0020873593166470528,0.0017504410352557898,0.0028788431081920862,0.018334558233618736,0.0012444404419511557,0.0008022242691367865,0.0004046741232741624,0.009087485261261463,0.03393521532416344,0.0007188617018982768,0.0022255692165344954,0.0012612511636689305,0.04988035932183266,0.0040039438754320145,0.0017059484962373972,0.01238577626645565,0.0038038822822272778,0.017246395349502563,0.002844906412065029,0.0025010870303958654,0.013767948374152184,0.01003846526145935,0.0035593914799392223
3,LOGANSROADHOUSEINC_03_27_1998-EX-10.17-SPONSORSHIP AGREEMENT,0.008688785135746002,0.055354151874780655,0.0022371585946530104,0.028329461812973022,0.0036671541165560484,0.02826874703168869,0.00043765027658082545,0.0003953545819967985,0.0034692296758294106,0.08233029395341873,0.06828925758600235,0.018906984478235245,0.026499459519982338,0.014348221011459827,0.010014002211391926,0.3478067219257355,0.04322799667716026,0.03040134906768799,0.005702731665223837,0.007083829026669264,0.0035371179692447186,0.10101345181465149,0.04686789587140083,0.02227926068007946,0.011303883977234364,0.004918355960398912,0.14978857338428497,0.003262322163209319,0.030514858663082123,0.004093535244464874,0.04918963462114334,0.31064799427986145,0.006161375902593136,0.015564016066491604,0.07134845852851868,0.06560744345188141,0.08477235585451126,0.009095901623368263,0.04373984411358833,0.01205657422542572,0.050717469304800034
4,FuelcellEnergyInc_20191106_8-K_EX-10.1_11868007_EX-10.1_Development Agreement,0.060939621180295944,0.022544709965586662,0.05104852095246315,0.018198225647211075,0.022315185517072678,0.024181783199310303,0.021500851958990097,0.1545875072479248,0.007454646751284599,0.06531429290771484,0.2724572718143463,0.09406067430973053,0.14410685002803802,0.07993936538696289,0.0033415588550269604,0.2641942799091339,0.017278997227549553,0.011774321086704731,0.0030986019410192966,0.015146012417972088,0.11292407661676407,0.06841278076171875,0.02189398556947708,0.04530496895313263,0.05086182802915573,0.06278391927480698,0.023475557565689087,0.013418021611869335,0.03261521831154823,0.05052051693201065,0.035345010459423065,0.003141759429126978,0.09904928505420685,0.058179859071969986,0.30527374148368835,0.4777643382549286,0.005965427961200476,0.021600889042019844,0.024700846523046494,0.1538715362548828,0.023255394771695137
5,"THERAVANCEBIOPHARMA,INC_05_08_2020-EX-10.2-SERVICE AGREEMENT",0.011717071756720543,0.09663906693458557,0.014480543322861195,0.23040634393692017,0.5221216678619385,0.0051988642662763596,0.001296285423450172,0.006153778173029423,0.015762243419885635,0.00850049126893282,0.010501278564333916,0.0012998878955841064,0.0008137116092257202,0.005481787025928497,0.2421714812517166,0.0011316438904032111,0.05445238947868347,0.013142917305231094,0.24274061620235443,0.28965890407562256,0.0013923958176746964,0.11622005701065063,0.000440055358922109,0.002894274890422821,0.0013872731942683458,0.20510733127593994,0.012011867016553879,0.002448952291160822,0.001929110148921609,0.0012347797164693475,0.0020474388729780912,0.002491433871909976,0.0017557982355356216,0.0036786040291190147,0.01497572474181652,0.008349401876330376,0.0018682325026020408,0.1738201379776001,0.006316840182989836,0.003727811388671398,0.006445484235882759
6,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,0.0003376759123057127,0.176407590508461,0.02209474891424179,0.015890132635831833,0.054981380701065063,0.04259256273508072,0.0013606857974082232,0.0017928718589246273,0.0007288681226782501,0.009229796007275581,0.06458190828561783,0.002354866126552224,0.0008311601122841239,0.00930063147097826,0.006566680036485195,0.020619092509150505,0.0019709959160536528,0.0009037152631208301,0.0031276678200811148,0.018274817615747452,0.01935775950551033,0.0021708705462515354,0.01470611896365881,0.03792482987046242,0.004482607822865248,0.07159030437469482,0.03656253591179848,0.0271528959274292,0.0029185758903622627,0.04248027876019478,0.034128833562135696,0.3404378294944763,0.023716110736131668,0.0812346562743187,0.06709334254264832,0.027651609852910042,0.05207320302724838,0.01521923765540123,0.0010414904681965709,0.006155992858111858,0.003550529247149825
7,DYNAMEXINC_06_06_1996-EX-10.4-TRANSPORTATION SERVICES AGREEMENT,0.027359696105122566,0.015087849460542202,0.002744029276072979,0.04020625725388527,0.002644228981807828,0.039252642542123795,0.008195389062166214,0.014294294640421867,0.0011174039682373405,0.001369049190543592,0.014590734615921974,0.11408766359090805,0.044696517288684845,0.003398139728233218,0.0014848029240965843,0.006789248902350664,0.001601467956788838,0.006822967901825905,0.003970782738178968,0.002419177908450365,0.004733251873403788,0.0033910779748111963,0.005143218208104372,0.014965279959142208,0.010700138285756111,0.012280716560781002,0.011633094400167465,0.015403271652758121,0.031525880098342896,0.0023243308532983065,0.005052268970757723,0.0033803987316787243,0.004170593339949846,0.007452140562236309,0.017997540533542633,0.04588674381375313,0.0030591576360166073,0.004548924975097179,0.0035098083317279816,0.0044417050667107105,0.025008318945765495
8,VALENCETECHNOLOGYINC_02_14_2003-EX-10-JOINT VENTURE CONTRACT,0.0015716060297563672,0.02135130949318409,0.02314290776848793,0.0011180024594068527,0.31602194905281067,0.18488161265850067,0.6272052526473999,0.459480881690979,0.004132378846406937,0.04209383949637413,0.15247564017772675,0.005079804919660091,0.014374694786965847,0.05026271566748619,0.007110739592462778,0.05836201459169388,0.023762794211506844,0.04288126900792122,0.006313240621238947,0.11229119449853897,0.2414170801639557,0.10268839448690414,0.051099564880132675,0.0350821278989315,0.024085262790322304,0.06340847164392471,0.23652319610118866,0.004072675947099924,0.03544401004910469,0.17729882895946503,0.267487108707428,0.24571923911571503,0.08503662049770355,0.0778394490480423,0.06708069145679474,0.024879824370145798,0.032322611659765244,0.16507309675216675,0.48219770193099976,0.004975122399628162,0.03677273169159889
9,ULTRAGENYXPHARMACEUTICALINC_12_23_2013-EX-10.9-SUPPLY AGREEMENT,0.4062454104423523,0.3324321508407593,0.022720418870449066,0.444124698638916,0.0315103605389595,0.16622768342494965,0.23833128809928894,0.30694517493247986,0.059385064989328384,0.03177333623170853,0.05401904508471489,0.02253609150648117,0.010493865236639977,0.269872784614563,0.27751240134239197,0.2847517728805542,0.10531686246395111,0.03195352479815483,0.3498799800872803,0.04684900492429733,0.049144990742206573,0.429691880941391,0.04735785350203514,0.1708608865737915,0.09256881475448608,0.042470961809158325,0.28591200709342957,0.18240883946418762,0.2394905388355255,0.1956118792295456,0.2508144974708557,0.2788889408111572,0.36243781447410583,0.07545007765293121,0.34702855348587036,0.08475811779499054,0.4488416314125061,0.14435990154743195,0.4588184654712677,0.09522757679224014,0.30569586157798767
