,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,XpresspaGroupInc_20190401_10-K_EX-10.28_11599457_EX-10.28_Marketing Agreement,0.005278809927403927,0.009745744988322258,0.0023936089128255844,0.00694059394299984,0.01365224365144968,0.0017469635931774974,0.09064272046089172,0.06788124144077301,0.36105263233184814,0.06679044663906097,0.03291177749633789,0.004530012607574463,0.0021198559552431107,0.41270434856414795,0.0034150052815675735,0.06148013845086098,0.42920035123825073,0.2043636441230774,0.0018146381480619311,0.039101164788007736,0.13827131688594818,0.042648687958717346,0.0027730476576834917,0.006566143129020929,0.003000199794769287,0.04122355952858925,0.006846355274319649,0.017454201355576515,0.01321857888251543,0.006229988299310207,0.004163843579590321,0.021847331896424294,0.48289939761161804,0.00606306828558445,0.47321268916130066,0.001921905088238418,0.11529850959777832,0.019930846989154816,0.05288717523217201,0.029378162696957588,0.009406987577676773
1,ElPolloLocoHoldingsInc_20200306_10-K_EX-10.16_12041700_EX-10.16_Development Agreement,0.2305254191160202,0.02394857257604599,0.053659867495298386,0.018682869151234627,0.35819825530052185,0.040528979152441025,0.030916087329387665,0.05886010080575943,0.006239607464522123,0.04551498219370842,0.13173972070217133,0.4638535976409912,0.3751872181892395,0.0782158374786377,0.1645182967185974,0.046770259737968445,0.012128765694797039,0.06481309980154037,0.13537023961544037,0.18005205690860748,0.16350704431533813,0.03509799391031265,0.01894986629486084,0.0363122895359993,0.008119771257042885,0.14490628242492676,0.03968628868460655,0.01892377994954586,0.07311524450778961,0.48610562086105347,0.024737196043133736,0.38980624079704285,0.13520850241184235,0.033331599086523056,0.2914227545261383,0.6554121375083923,0.429471492767334,0.38336142897605896,0.10487116128206253,0.632413923740387,0.0919867679476738
2,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement2,0.09998323768377304,0.04723064601421356,0.07258399575948715,0.1101309135556221,0.06006235629320145,0.01941674016416073,0.09421859681606293,0.09775650501251221,2.8203281544847414e-05,0.07516112178564072,0.014456696808338165,0.0005973783554509282,0.0010128110880032182,0.001095272833481431,0.10783737152814865,0.004379088059067726,5.987175973132253e-05,2.994424539792817e-05,0.11060459911823273,0.013977913185954094,0.03941518813371658,0.006512437015771866,0.005423400085419416,0.002574122278019786,0.03584369644522667,0.0714915469288826,0.06242145970463753,0.0017682029865682125,0.00033048054319806397,0.0014878609217703342,0.04924733564257622,0.0014726377557963133,0.0018781274557113647,0.009448745287954807,0.014790466986596584,0.013518435880541801,0.004369215574115515,0.01000945270061493,0.1440550833940506,0.001000415300950408,0.000800873211119324
3,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,0.26544371247291565,0.10630923509597778,0.22767280042171478,0.09073158353567123,0.2545342743396759,0.274912565946579,0.0585632249712944,0.1662430465221405,0.18733912706375122,0.2204400599002838,0.21775130927562714,0.19974753260612488,0.4249950647354126,0.31996774673461914,0.24955108761787415,0.19197851419448853,0.32640933990478516,0.25853073596954346,0.24887344241142273,0.25881195068359375,0.6995987296104431,0.15471142530441284,0.21606718003749847,0.31593868136405945,0.15741844475269318,0.023910924792289734,0.18377685546875,0.3209439516067505,0.1219632625579834,0.04139164835214615,0.1432751715183258,0.12404386699199677,0.4663390517234802,0.15875256061553955,0.5364537835121155,0.482866108417511,0.40700003504753113,0.25030606985092163,0.6453859806060791,0.1276622712612152,0.08261082321405411
4,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT (1),0.18015627562999725,0.010209033265709877,0.004373075906187296,0.00898600835353136,0.05515606328845024,0.035019371658563614,0.5282971858978271,0.42425352334976196,0.04454776272177696,0.04637321084737778,0.1489735245704651,0.03142066299915314,0.09270848333835602,0.13543206453323364,0.06287147104740143,0.0558784119784832,0.15589380264282227,0.07689845561981201,0.1448965072631836,0.001891140709631145,0.19890020787715912,0.13672485947608948,0.009438558481633663,0.5430157780647278,0.19905199110507965,0.22837349772453308,0.12343297898769379,0.5500635504722595,0.7959181070327759,0.07082097232341766,0.039136696606874466,0.10779301822185516,0.16843758523464203,0.016122477129101753,0.24488472938537598,0.12843956053256989,0.1815972626209259,0.0024128640070557594,0.20175562798976898,0.0551101379096508,0.7183809280395508
5,ACCELERATEDTECHNOLOGIESHOLDINGCORP_04_24_2003-EX-10.13-JOINT VENTURE AGREEMENT,9.121050970861688e-05,0.0008162391604855657,0.0020370776765048504,0.0001213847499457188,0.0022966221440583467,0.008131657727062702,0.015543383546173573,0.010767915286123753,0.02976163476705551,0.016978729516267776,0.01575002819299698,0.003688517492264509,0.004983401857316494,0.013281264342367649,0.0033712023869156837,0.0012614484876394272,0.05128420889377594,0.0028469888493418694,0.006267975550144911,0.0003732795303221792,0.0006830106722190976,0.007961039431393147,0.0008073186036199331,0.005539251025766134,0.0040304698050022125,0.009383134543895721,0.0006675435579381883,0.005888123996555805,0.000621120270807296,0.003543338505551219,0.0005302473437041044,0.006180900614708662,0.010758064687252045,0.0017775491578504443,0.18078799545764923,0.0038732192479074,0.006823990494012833,0.0022646309807896614,0.0031443696934729815,0.0012541325995698571,0.0006984540377743542
6,PrudentialBancorpInc_20170606_8-K_EX-10.4_10474434_EX-10.4_Endorsement Agreement,0.001628173398785293,0.01791088655591011,0.004442950710654259,0.0012572406558319926,0.440310001373291,0.17972388863563538,0.08711323887109756,0.07672087848186493,0.0033734883181750774,0.0015645564999431372,0.044271163642406464,0.12509965896606445,0.1574135273694992,0.003346845507621765,0.01535914745181799,0.032393988221883774,0.008589628152549267,0.1795956790447235,0.019778989255428314,0.08372120559215546,0.17898571491241455,0.00357109890319407,0.1616496741771698,0.1289491504430771,0.0010491892462596297,0.2804354429244995,0.013355749659240246,0.12823471426963806,0.0512889139354229,0.00240942626260221,0.0026248772628605366,0.2116512507200241,0.0017160512506961823,0.05784629285335541,0.0020235395058989525,0.26034897565841675,0.006567302625626326,0.09339920431375504,0.03672073036432266,0.20047889649868011,0.0635969415307045
7,SEASPINEHOLDINGSCORP_10_10_2018-EX-10.1-SUPPLY AGREEMENT,0.03254358842968941,0.21740169823169708,0.03497860208153725,0.23694659769535065,0.010927852243185043,0.07354198396205902,0.009056524373590946,0.016744986176490784,0.06653479486703873,0.016567042097449303,0.3945107161998749,0.010922315530478954,0.02075536921620369,0.03355204686522484,0.06277531385421753,0.01094922423362732,0.35179638862609863,0.034728143364191055,0.1862608790397644,0.013491666875779629,0.01959083043038845,0.01729932613670826,0.010202907025814056,0.013966760598123074,0.07158206403255463,0.018313201144337654,0.17756763100624084,0.0159530658274889,0.011285174638032913,0.062425799667835236,0.10349182039499283,0.028201177716255188,0.024713562801480293,0.015620449557900429,0.06469681859016418,0.03668001666665077,0.11270681768655777,0.021257443353533745,0.0744236633181572,0.018243582919239998,0.014344455674290657
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,UnionDentalHoldingsInc_20050204_8-KA_EX-10_3345577_EX-10_Affiliate Agreement,0.0021651932038366795,0.048823192715644836,0.0025240578688681126,0.0038968303706496954,0.4467204213142395,0.013635116629302502,0.055553387850522995,0.03479538857936859,0.0020902184769511223,0.9371321797370911,0.04994677007198334,0.0017009322764351964,0.0009519367595203221,0.0010422688210383058,0.0004903906374238431,0.000853631820064038,0.0036118258722126484,0.0005501951673068106,0.00046038374421186745,0.0010051664430648088,0.0011148405028507113,0.08805251121520996,0.0036555032711476088,0.0019143902463838458,0.008195681497454643,0.00814597774296999,0.003319957060739398,0.004473992623388767,0.0008157314732670784,0.0036990020889788866,0.006809493526816368,0.6112433671951294,0.0018019471317529678,0.003243564162403345,0.006857682950794697,0.005685251206159592,0.005312778055667877,0.003650770289823413,0.0009267293498851359,0.006248924881219864,0.0016545194666832685
