,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,"NETGEAR,INC_04_21_2003-EX-10.16- AMENDMENT #2 TO THE DISTRIBUTION AGREEMENT",0.001674068858847022,0.10992752015590668,0.001242916565388441,0.159316748380661,0.034066859632730484,0.06464754790067673,0.043545596301555634,0.021769432350993156,0.010060257278382778,0.031223084777593613,0.004956273827701807,0.003491818206384778,0.003547537373378873,0.004338053986430168,0.08953545987606049,0.01903899572789669,0.012442252598702908,0.003878277260810137,0.23408669233322144,0.10885825008153915,0.10659995675086975,0.007206141948699951,0.0333811417222023,0.001544649712741375,0.14509035646915436,0.28008782863616943,0.4438975155353546,0.002478161593899131,0.004343826323747635,0.006882666144520044,0.44875478744506836,0.0009583985665813088,0.0012591963168233633,0.09133162349462509,0.07446490973234177,0.06081072613596916,0.03886381909251213,0.1192512959241867,0.03711306303739548,0.0169331356883049,0.01010206900537014
1,SFGFINANCIALCORP_05_12_2009-EX-10.1-SOFTWARE LICENSE AND MAINTENANCE AGREEMENT,0.29505062103271484,0.06712015718221664,0.23621587455272675,0.06192753091454506,0.5920647978782654,0.1778331845998764,0.03841076418757439,0.05371571704745293,0.05648605525493622,0.15221601724624634,0.12755218148231506,0.2632037401199341,0.24046216905117035,0.299354612827301,0.19312575459480286,0.2186461091041565,0.1337355524301529,0.1672660857439041,0.13038411736488342,0.218220517039299,0.2167081981897354,0.10235921293497086,0.10714215785264969,0.3370209038257599,0.34496137499809265,0.2938876152038574,0.7688496112823486,0.34072402119636536,0.043097320944070816,0.11881739646196365,0.681757926940918,0.14659573137760162,0.3409823477268219,0.1291903704404831,0.43193086981773376,0.4447437822818756,0.47767627239227295,0.3716358244419098,0.10893207788467407,0.272015780210495,0.0724111944437027
2,"VAXCYTE,INC_05_22_2020-EX-10.19-SUPPLY AGREEMENT",0.008536243811249733,0.006313615944236517,0.0030341229867190123,0.0006547979428432882,0.017005937173962593,0.0024340590462088585,0.022940808907151222,0.11257455497980118,0.004161833319813013,0.09001079946756363,0.21440835297107697,0.0076143136247992516,0.007692876271903515,0.01076116319745779,0.05028311163187027,0.013742217794060707,0.047057706862688065,0.0670548602938652,0.05198705941438675,0.07540258020162582,0.003544954815879464,0.028364580124616623,0.0027840810362249613,0.008137807250022888,0.001816399279050529,0.038565173745155334,0.017998140305280685,0.006557355634868145,0.001162473694421351,0.01528331357985735,0.003014353336766362,0.1643081158399582,0.009612058289349079,0.006325927563011646,0.005922953598201275,0.04729822278022766,0.04688824713230133,0.3220718801021576,0.029555965214967728,0.008641648106276989,0.002850680146366358
3,"OTISWORLDWIDECORP_04_03_2020-EX-10.4-INTELLECTUAL PROPERTY AGREEMENT by and among UNITED TECHNOLOGIES CORPORATION, OTIS WORLDWIDE CORPORATION and CARRIER ~1",0.15428565442562103,0.00532198091968894,0.02285929210484028,0.0016740034334361553,0.06434411555528641,0.0028943540528416634,0.0035806940868496895,0.005924425087869167,0.0028274659998714924,0.013766488060355186,0.022077063098549843,0.0003049855004064739,0.00027318811044096947,0.03206396475434303,0.004602300934493542,0.02026785910129547,0.012398640625178814,0.0045378245413303375,0.005605949088931084,0.008976125158369541,0.03797338157892227,0.0075020515359938145,0.00268197082914412,0.006193206179887056,0.006801416166126728,0.026539970189332962,0.005330185871571302,0.013408588245511055,0.005891061387956142,0.012275299988687038,0.0032987771555781364,0.13039621710777283,0.06783417612314224,0.0031922152265906334,0.03656134754419327,0.006549460347741842,0.011130522936582565,0.007499293889850378,0.0027664885856211185,0.0004137458745390177,0.006864488590508699
4,"GIGGLESN_HUGS,INC_06_23_2016-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",0.00442092027515173,0.002279172418639064,0.14100097119808197,0.0012608664110302925,0.1045151948928833,0.1693396419286728,0.1656988114118576,0.14544914662837982,0.0005906377919018269,0.1373673975467682,0.09419601410627365,0.031071150675415993,0.012998674064874649,0.06503703445196152,0.06834162026643753,0.021431608125567436,0.002788155572488904,0.02553848922252655,0.1168343648314476,0.12030620872974396,0.010623340494930744,0.11036946624517441,0.19690796732902527,0.040708377957344055,0.042021602392196655,0.027417080476880074,0.4551146328449249,0.039504412561655045,0.2524847090244293,0.0045346105471253395,0.3361146152019501,0.41548430919647217,0.08543461561203003,0.2863844037055969,0.2776537239551544,0.08674342185258865,0.23223432898521423,0.18143735826015472,0.2487282156944275,0.011416424997150898,0.36576443910598755
5,ExactSciencesCorp_20180822_8-K_EX-10.1_11331629_EX-10.1_Promotion Agreement,0.10091333091259003,0.08552218973636627,0.012507321313023567,0.10722608119249344,0.5574715733528137,0.021897772327065468,0.09094233065843582,0.028847957029938698,0.04859760031104088,0.10786750167608261,0.10003557801246643,0.5728306174278259,0.0924210473895073,0.1624279022216797,0.025285327807068825,0.008992834948003292,0.048103876411914825,0.031977877020835876,0.019587889313697815,0.07769902050495148,0.044993769377470016,0.01416065264493227,0.004038339480757713,0.018929608166217804,0.008340911939740181,0.24720142781734467,0.019939541816711426,0.010852886363863945,0.014538491144776344,0.007469728589057922,0.017546219751238823,0.01793140359222889,0.16038140654563904,0.017018301412463188,0.09824618697166443,0.07653746008872986,0.02166862040758133,0.09514110535383224,0.019264303147792816,0.5163279175758362,0.008398984558880329
6,Quaker Chemical Corporation - NON COMPETITION AND NON SOLICITATION AGREEMENT,0.001531632849946618,0.005833526607602835,0.0014844542602077127,0.004158044699579477,0.19946527481079102,0.01070426870137453,0.001289665000513196,0.0024491173680871725,0.0001137414583354257,0.002104421379044652,0.007626091595739126,0.0013276874087750912,0.0018370853504166007,0.0007932709995657206,0.0014335911255329847,0.0022376079577952623,0.0070392112247645855,0.004299747757613659,0.0005864008562639356,0.0014597928384318948,0.0063005355186760426,0.0007405781652778387,0.003155615646392107,0.006944739259779453,0.0005259772296994925,0.01481709349900484,0.0028001845348626375,0.0070455255918204784,0.00013156696513760835,0.0018857897957786918,0.002957860939204693,0.011808223091065884,0.007421901449561119,0.006388799287378788,0.006878785789012909,0.010405270382761955,0.002642687875777483,0.01718125492334366,0.029919279739260674,0.0022052181884646416,0.0003365683660376817
7,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,0.03909596428275108,0.1111849769949913,0.1248251348733902,0.12421491742134094,0.13978716731071472,0.34093233942985535,0.28253495693206787,0.5225542783737183,0.03143873065710068,0.014787016436457634,0.7740649580955505,0.0003044448676519096,0.0003924224292859435,0.023346643894910812,0.0028401664458215237,0.024027658626437187,0.2262154221534729,0.0027967337518930435,0.000906335364561528,0.03548901900649071,0.006777819711714983,0.003752675838768482,0.11600791662931442,0.0016659334069117904,0.013791150413453579,0.015539869666099548,0.4566744267940521,0.002564280526712537,0.0018994638230651617,0.1740444451570511,0.5487015843391418,0.6778505444526672,0.113588847219944,0.08354823291301727,0.2342272698879242,0.0039858571253716946,0.1955164074897766,0.04289933666586876,0.029446888715028763,0.000567284063436091,0.0023655469994992018
8,GpaqAcquisitionHoldingsInc_20200123_S-4A_EX-10.8_11951679_EX-10.8_Service Agreement,0.030514072626829147,0.009327078238129616,0.5038325190544128,0.025723997503519058,0.07550137490034103,0.023637846112251282,0.02961799129843712,0.06005321443080902,0.017657550051808357,0.005941634066402912,0.031366679817438126,0.0005497639649547637,0.00044209242332726717,0.0023512872867286205,0.0031213080510497093,0.0015663126250728965,0.022757844999432564,0.0007533711614087224,0.0024026287719607353,0.002538852160796523,0.003969825338572264,0.0170622318983078,0.02432304061949253,0.021224139258265495,0.026176217943429947,0.008360005915164948,0.05537871643900871,0.009654666297137737,0.0007513744640164077,0.0020040632225573063,0.012240687385201454,0.04939291626214981,0.004316436126828194,0.018386749550700188,0.023051083087921143,0.005666724406182766,0.06548435986042023,0.0035894799511879683,0.006887870375066996,0.000809808203484863,0.0013145243283361197
9,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,0.001142738969065249,0.0015441463328897953,0.15483033657073975,0.0012813741341233253,0.0044781798496842384,0.024359306320548058,0.00010204546560999006,6.905855116201565e-05,0.06792197376489639,0.06320952624082565,0.11206989735364914,0.0005451947217807174,0.00036989361979067326,0.022456269711256027,0.0004054467717651278,0.0052574495784938335,0.11590466648340225,0.00011464698036434129,0.0008242637268267572,0.0023809336125850677,0.09259053319692612,0.014866291545331478,0.005972852930426598,0.0024682728108018637,0.009731256403028965,0.012753291986882687,0.010000304318964481,0.002119155600667,0.009497209452092648,0.014392302371561527,0.0049463543109595776,0.00023472477914765477,0.04375161603093147,0.00500526325777173,0.10648687928915024,0.004104921128600836,0.006272788625210524,0.004052477888762951,0.0010363414185121655,0.00498307216912508,0.00622339453548193
