,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,AudibleInc_20001113_10-Q_EX-10.32_2599586_EX-10.32_Co-Branding Agreement_ Marketing Agreement_ Investment Distribution Agreement,0.09478533267974854,0.02586027793586254,0.027237460017204285,0.017424043267965317,0.4581802487373352,0.10858272016048431,0.24165363609790802,0.2931540906429291,0.023634212091565132,0.0703122466802597,0.13713189959526062,0.028097927570343018,0.01543950755149126,0.0399981252849102,0.12843573093414307,0.1648559719324112,0.060858290642499924,0.4124995470046997,0.16127140820026398,0.39451974630355835,0.008871727623045444,0.052342820912599564,0.029388217255473137,0.04989934340119362,0.08632374554872513,0.042216602712869644,0.02169196866452694,0.025840159505605698,0.029279377311468124,0.0246078260242939,0.03469604626297951,0.16709735989570618,0.0391172356903553,0.032760217785835266,0.15983593463897705,0.048565883189439774,0.5771216154098511,0.46198657155036926,0.037435293197631836,0.023903559893369675,0.07175694406032562
1,HOLIDAYRVSUPERSTORESINC_04_15_2002-EX-10.13-ENDORSEMENT AGREEMENT,0.0016607105499133468,0.006925294641405344,0.0032063694670796394,0.00273708114400506,0.25821107625961304,0.05135905742645264,0.007273652590811253,0.04491420462727547,0.0010090582072734833,0.030342068523168564,0.021798372268676758,0.0020778176840394735,0.0010784699115902185,0.00902549084275961,0.029599713161587715,0.05783088132739067,0.007833413779735565,0.007953864522278309,0.042289670556783676,0.28600481152534485,0.002953805262222886,0.014845806173980236,0.1278250515460968,0.014927095733582973,0.008917616680264473,0.1285252571105957,0.002079099416732788,0.007878386415541172,0.2595641613006592,0.026868410408496857,0.0010297187836840749,0.0021770393941551447,0.011421190574765205,0.08907227218151093,0.04500405862927437,0.021222418174147606,0.010784611105918884,0.2493213713169098,0.14071200788021088,0.002702365629374981,0.35400882363319397
2,WOMENSGOLFUNLIMITEDINC_03_29_2000-EX-10.13-ENDORSEMENT AGREEMENT,0.0019115024479106069,0.001172475516796112,0.02336007170379162,0.0005703189526684582,0.008970668539404869,0.0009833377553150058,0.0014899333473294973,0.030676739290356636,0.00034273372148163617,0.006789762992411852,0.0618731714785099,0.07183805853128433,0.03222515806555748,0.006427372805774212,0.0007231569616124034,0.03214653953909874,0.0009288204601034522,0.00042305520037189126,0.0010872932616621256,0.0014459280064329505,0.00047399193863384426,0.0052916971035301685,0.00037419001455418766,0.0031360641587525606,0.0035830403212457895,0.01850176975131035,0.0015434131491929293,0.004045179579406977,0.0004089206049684435,0.00022781349252909422,0.0008163696038536727,0.0069642942398786545,0.012740171514451504,0.0006192766013555229,0.03889026865363121,0.0498325452208519,0.001313529210165143,0.003054519183933735,0.006899770814925432,0.0685848668217659,0.001062404247932136
3,NeuroboPharmaceuticalsInc_20190903_S-4_EX-10.36_11802165_EX-10.36_Manufacturing Agreement_ Supply Agreement,0.0015535512939095497,0.006508372724056244,0.0025546427350491285,0.0006928439252078533,0.0348542146384716,0.02574056386947632,0.0020140905398875475,0.002759466879069805,0.008651359006762505,0.00162419187836349,0.015926791355013847,0.00104435533285141,0.0004558581276796758,0.0018277749186381698,0.017881281673908234,0.015228714793920517,0.01254925038665533,0.0011018074583262205,0.01638128235936165,0.001524218707345426,0.01845124363899231,0.0008343897061422467,0.025819456204771996,0.010579404421150684,0.0035293293185532093,0.008669296279549599,0.012277320958673954,0.013873744755983353,0.0016474820440635085,0.00022197660291567445,0.004820759873837233,0.0054036155343055725,0.001781447441317141,0.023762134835124016,0.015975553542375565,0.0042010401375591755,0.00834027212113142,0.0030972834210842848,0.00412090914323926,0.0019058379111811519,0.0037726955488324165
4,SONUSCORP_03_12_1997-EX-10.11-SPONSORSHIP AGREEMENT,0.0009592965943738818,0.004409703426063061,0.007706273812800646,0.002108518034219742,0.024113336578011513,0.014024695381522179,0.05854954570531845,0.10022938251495361,0.007772942539304495,0.008027865551412106,0.03587516397237778,0.01065065898001194,0.03584841638803482,0.019106920808553696,0.02842698246240616,0.25745946168899536,0.015463259071111679,0.030997727066278458,0.04167598858475685,0.002429179148748517,0.1433347761631012,0.08086345344781876,0.0029957988299429417,0.09208935499191284,0.0016962734516710043,0.0027914352249354124,0.10153008252382278,0.008382721804082394,0.06094588339328766,0.013058123178780079,0.0312967523932457,0.2850821614265442,0.02802288718521595,0.007643529679626226,0.09914462268352509,0.08464168757200241,0.024793339893221855,0.0025923794601112604,0.2007143497467041,0.028083235025405884,0.09598952531814575
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,CHAPARRALRESOURCESINC_03_30_2000-EX-10.66-TRANSPORTATION CONTRACT,0.01109790988266468,0.0186922624707222,0.0002067011664621532,0.007279861252754927,0.07000594586133957,0.00779102835804224,0.0012547033838927746,0.001477699028328061,9.419652633368969e-05,0.0009992900304496288,0.1453935205936432,0.0003810621565207839,0.0002517947868909687,0.0005710492841899395,0.0037846772465854883,0.006926945876330137,0.0005808810819871724,0.001393195241689682,0.0017159550916403532,0.0002612950629554689,0.003093218896538019,0.0006775881047360599,0.009325683116912842,0.014593022875487804,0.0010645894799381495,0.0490151047706604,0.00946944858878851,0.044869761914014816,0.00021934215328656137,0.0006321145920082927,0.029394617304205894,0.00016875007713679224,0.0014438878279179335,0.009723350405693054,0.0160078015178442,0.0033390040043741465,0.005843675695359707,0.0009863452287390828,0.003120067762210965,0.0012095305137336254,0.00034382176818326116
7,ScansourceInc_20190509_10-Q_EX-10.2_11661422_EX-10.2_Distributor Agreement,0.0007449981058016419,0.004036899656057358,0.008029411546885967,0.003509363392367959,0.018226485699415207,0.03281622380018234,0.00041716601117514074,0.0005695037543773651,0.07945102453231812,0.0006125879590399563,0.14172063767910004,0.035463299602270126,0.009888658300042152,0.0005403092363849282,0.006980675272643566,0.016179151833057404,0.314027339220047,0.0009304562699981034,0.0028404761105775833,0.001051580416969955,0.009754848666489124,0.0003821090795099735,0.006367801688611507,0.0027308391872793436,0.45383700728416443,0.03814211115241051,0.1403343677520752,0.0023899138905107975,0.027534794062376022,0.13731427490711212,0.29626646637916565,0.0004012626886833459,0.0005410384619608521,0.015249025076627731,0.0024074367247521877,0.027383698150515556,0.002977177267894149,0.0008869980229064822,0.00027991770184598863,0.021439852192997932,0.0263042189180851
8,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,0.11528635770082474,0.07603254914283752,0.2867385745048523,0.09547930210828781,0.2635115683078766,0.043011270463466644,0.5204150676727295,0.49913668632507324,0.057493217289447784,0.1424228549003601,0.28835979104042053,0.05983082950115204,0.15357787907123566,0.02885807678103447,0.08801712095737457,0.04866330698132515,0.11049499362707138,0.17956925928592682,0.11108102649450302,0.060577020049095154,0.0681462287902832,0.06486306339502335,0.02029932662844658,0.024997511878609657,0.5619312524795532,0.1202341690659523,0.039267104119062424,0.053544726222753525,0.02966626174747944,0.033062469214200974,0.01874607428908348,0.07529448717832565,0.10007274150848389,0.035519540309906006,0.20506857335567474,0.16012927889823914,0.12677034735679626,0.07191825658082962,0.0862501710653305,0.11186983436346054,0.06918415427207947
9,IpassInc_20181203_8-K_EX-99.1_11445874_EX-99.1_Reseller Agreement,0.3724019527435303,0.6465139389038086,0.6609967947006226,0.45090365409851074,0.5405993461608887,0.8947308659553528,0.4438154101371765,0.4331265687942505,0.909705638885498,0.3561507761478424,0.532172679901123,0.6482918858528137,0.6905684471130371,0.884334921836853,0.5380050539970398,0.6823544502258301,0.9067115187644958,0.385713666677475,0.5015755891799927,0.384195476770401,0.7052512764930725,0.552076518535614,0.9808818101882935,0.6240313053131104,0.6182693839073181,0.5119379758834839,0.3571377992630005,0.5965090990066528,0.5349633693695068,0.5204569101333618,0.14523421227931976,0.5881870985031128,0.8848118185997009,0.9797617197036743,0.3489970862865448,0.7209186553955078,0.5036508440971375,0.40817391872406006,0.5432754755020142,0.6708831191062927,0.48969706892967224
