,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,VERSOTECHNOLOGIESINC_12_28_2007-EX-99.3-INTELLECTUAL PROPERTY AGREEMENT,0.0075865695253014565,0.01456252858042717,0.15857017040252686,0.009259345009922981,0.0568213053047657,1.3693094842892606e-05,0.00018258640193380415,8.22244182927534e-05,1.1558794540178496e-05,8.462930964014959e-06,0.0003812892537098378,0.00011148151679662988,7.211134652607143e-05,0.0014778896002098918,9.399554983247072e-06,1.9833667465718463e-05,2.511219645384699e-05,2.9366427042987198e-05,9.169287295662798e-06,2.498557478247676e-05,0.0002838186628650874,1.1213686775590759e-05,4.745077603729442e-06,4.145583443460055e-05,4.0211903979070485e-05,0.0006033747922629118,1.0709711204981431e-05,4.665312371798791e-05,0.0115532036870718,8.292646816698834e-05,1.0268357073073275e-05,0.004274740815162659,0.0005521693965420127,5.387753390095895e-06,0.002751884749159217,0.00026618261472322047,1.1319526493025478e-05,1.76205448951805e-05,4.051113501191139e-05,6.977719021961093e-05,0.006789779756218195
1,SoupmanInc_20150814_8-K_EX-10.1_9230148_EX-10.1_Franchise Agreement4,0.02446158602833748,0.11211476475000381,0.015417504124343395,0.04629677161574364,0.443115234375,0.01014951802790165,0.004947675857692957,0.009598398581147194,0.0002512413775548339,0.00018908953643403947,0.00013856487930752337,2.930436130554881e-05,0.00011534951772773638,8.544764568796381e-06,0.0030707588884979486,0.0006194682791829109,0.0008316237363032997,6.087903329898836e-06,0.0022841605823487043,0.0003792324278037995,0.0003050980740226805,6.432463123928756e-05,0.00026958921807818115,2.5261611881433055e-05,0.0011955011868849397,0.007984176278114319,0.006622196640819311,8.641814929433167e-05,1.3395846508501563e-05,6.6718612288241275e-06,0.005020549986511469,7.807240763213485e-06,3.0467470423900522e-05,0.0007727123447693884,0.0001073121020453982,6.96543647791259e-05,1.3254321856948081e-05,0.0004576353239826858,0.0021696926560252905,4.146424089412903e-06,2.9148926842026412e-05
2,EhaveInc_20190515_20-F_EX-4.44_11678816_EX-4.44_License Agreement_ Reseller Agreement,0.007232138887047768,0.09619120508432388,0.06061000004410744,0.005287225358188152,0.0374206081032753,0.06215269863605499,0.03169451281428337,0.07367423176765442,0.0012322226539254189,0.04922978952527046,0.12061581760644913,0.030971288681030273,0.05176583305001259,0.02373436652123928,0.19612284004688263,0.03369288519024849,0.005166791379451752,0.01705167628824711,0.0940002053976059,0.03157266601920128,0.014234200119972229,0.005656351335346699,0.007972007617354393,0.069029301404953,0.006181289441883564,0.04618675634264946,0.012684577144682407,0.041307538747787476,0.051192231476306915,0.019613349810242653,0.007130966056138277,0.014409927651286125,0.03387122601270676,0.06124959886074066,0.12228807806968689,0.15912646055221558,0.0013783343601971865,0.04968060180544853,0.4025523364543915,0.024324100464582443,0.02789241261780262
3,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,0.0008639718871563673,0.01968148536980152,0.0015083318576216698,0.002153899520635605,0.009721044450998306,0.00307580828666687,0.004550051875412464,0.03779327869415283,0.002899792743846774,0.001772102783434093,0.09207887947559357,0.03449080139398575,0.07922355830669403,0.005960105452686548,0.005890287924557924,0.0014914519852027297,0.006223183125257492,0.0012226090766489506,0.00864824652671814,0.0052709802985191345,0.04418891295790672,0.005494164302945137,0.0008107434259727597,0.011543584056198597,0.00973463337868452,0.013076681643724442,0.013373738154768944,0.014221416786313057,0.0003938705485779792,0.007968779653310776,0.010628229938447475,0.0011268402449786663,0.009372441098093987,0.001115362741984427,0.010943019762635231,0.05253656953573227,0.0040282392874360085,0.03722624108195305,0.0051551503129303455,0.009298545308411121,0.0019577927887439728
4,"UNITEDNATIONALBANCORP_03_03_1999-EX-99-Outsourcing Agreement with the BISYS Group, Inc.",0.10191855579614639,0.1839117556810379,0.19466643035411835,0.015098374336957932,0.0004462012439034879,1.239790981344413e-05,0.00035548966843634844,0.0032179749105125666,1.529076871520374e-05,2.3737291485304013e-05,4.160537355346605e-05,5.706913725589402e-06,2.88298656414554e-06,2.7904747184948064e-05,3.0527255148626864e-05,2.2123984308564104e-05,3.2197207474382594e-05,5.593315563601209e-06,0.00010566038690740243,9.749116543389391e-06,4.170788815827109e-05,1.0299928362655919e-05,9.99979329208145e-06,9.004282219393644e-06,0.0004489697457756847,0.00023097186931408942,0.0003229888097848743,1.3131305422575679e-05,1.9936411263188347e-05,6.342821507132612e-06,0.00042243386269547045,0.0001014980225590989,1.624618744244799e-05,3.105667565250769e-05,1.2809601685148664e-05,1.2831194908358157e-05,1.9932351278839633e-05,3.371481943759136e-05,0.00018836538947653025,6.30743443252868e-06,1.8157310478272848e-05
5,"GALERATHERAPEUTICS,INC_02_14_2020-EX-99.A-JOINT FILING AGREEMENT",0.0006309473537839949,0.0021060591097921133,7.192953489720821e-05,0.00035921167000196874,0.012386173009872437,0.0024100642185658216,0.0015319257508963346,0.0012288085417822003,8.021205576369539e-05,0.03393637761473656,0.0047862110659480095,0.0008937352686189115,0.0007548201247118413,0.003032864071428776,0.0001514827599748969,0.000577822676859796,0.0005525657907128334,8.554745727451518e-05,0.002133432775735855,0.0012165913358330727,0.023065606132149696,0.004739526659250259,0.003017815062776208,0.0033166571520268917,0.008992113173007965,0.0022293583024293184,0.001286206184886396,0.002933814423158765,0.0005502232233993709,0.001280003460124135,0.00041729683289304376,0.0006810667109675705,0.0021439313422888517,0.0032300306484103203,0.009702123701572418,0.019062304869294167,0.004714051261544228,0.005173343699425459,0.00043646220001392066,0.002603203756734729,0.00026115431683138013
6,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,0.06288735568523407,0.0028660683892667294,0.015095033682882786,0.00120169494766742,0.0014507584273815155,0.0028363079763948917,0.023806963115930557,0.03473713994026184,0.0012232993030920625,0.0004320024454500526,0.04143737256526947,7.848853420000523e-05,0.00011032792826881632,0.0013716078829020262,0.002859761007130146,0.00570410443469882,0.008330018259584904,0.012967675924301147,0.006568762008100748,0.0010719840647652745,0.04342981055378914,0.024048475548624992,0.0039191353134810925,0.0030329807195812464,0.010088547132909298,0.005674516316503286,0.006927069276571274,0.0022442860063165426,0.0018814320210367441,0.0011556497775018215,0.0023467314895242453,0.02238611876964569,0.0030174811836332083,0.006077325437217951,0.007170216180384159,0.0008624930633231997,0.0026538807433098555,0.0012035529362037778,0.012319447472691536,0.00015827194147277623,0.007365796249359846
7,"ROCKYMOUNTAINCHOCOLATEFACTORY,INC_12_23_2019-EX-10.2-STRATEGIC ALLIANCE AGREEMENT",0.0034882808104157448,0.052867963910102844,0.030886774882674217,0.009664139710366726,0.03639063239097595,0.15830226242542267,0.011598783545196056,0.021292947232723236,0.046372197568416595,0.01173098012804985,0.22070831060409546,0.07447823137044907,0.13526158034801483,0.11150329560041428,0.09247496724128723,0.04802658408880234,0.24483774602413177,0.005957971792668104,0.11382795870304108,0.002450474537909031,0.012167938984930515,0.11475709825754166,0.13363635540008545,0.3176612854003906,0.05901594087481499,0.01814649999141693,0.23412112891674042,0.2939342260360718,0.16428722441196442,0.17775435745716095,0.21211163699626923,0.04120996594429016,0.13261263072490692,0.07276482880115509,0.17774148285388947,0.10596445947885513,0.13683193922042847,0.026499012485146523,0.2883661091327667,0.10208327323198318,0.10555806756019592
8,VITAMINSHOPPECOMINC_09_13_1999-EX-10.26-SPONSORSHIP AGREEMENT,0.060059066861867905,0.1642051637172699,0.3917868137359619,0.2151133269071579,0.26628535985946655,0.12187071144580841,0.2298097163438797,0.29276642203330994,0.20819926261901855,0.04624835401773453,0.16253823041915894,0.007873649708926678,0.012665682472288609,0.19873705506324768,0.046989016234874725,0.05381768196821213,0.287068247795105,0.05068429186940193,0.07969426363706589,0.42511335015296936,0.045083802193403244,0.3230900466442108,0.058117371052503586,0.05040298029780388,0.040839020162820816,0.05910342186689377,0.15044233202934265,0.0550692044198513,0.1225007101893425,0.10885634273290634,0.044669464230537415,0.1052222028374672,0.2424919605255127,0.0605301596224308,0.3363018035888672,0.02803788147866726,0.03910142183303833,0.4590820372104645,0.010267607867717743,0.011700231581926346,0.25320830941200256
9,"SOLUTIONSVENDINGINTERNATIONAL,INC_03_31_2020-EX1A-1 UNDR AGMT-SERVICES AGREEMENT",9.416336979484186e-06,9.22519902815111e-05,0.000392651476431638,8.997510121844243e-06,0.011384855955839157,4.372918920125812e-05,0.007727339398115873,0.00787373911589384,1.9709492335096e-05,5.6882508943090215e-05,0.0010871161939576268,0.020491590723395348,0.021089371293783188,0.0003266935527790338,0.0005123179289512336,1.2928525393363088e-05,5.5501554015791044e-05,1.3398311239143368e-05,0.00037094482104294,4.54860164609272e-05,2.221525937784463e-05,0.00026208380586467683,1.468364007450873e-05,6.32857481832616e-05,0.0006655680481344461,0.022145109251141548,0.009538795799016953,0.00010450276749907061,0.012616676278412342,6.690304871881381e-06,0.002106565749272704,0.0001745159097481519,0.0009116171859204769,2.2358799469657242e-05,0.002607319038361311,0.028883690014481544,2.9606462703668512e-05,0.001032255939207971,0.0020124192815274,0.016562554985284805,0.017880508676171303
