,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,0.032336555421352386,0.10247768461704254,0.04911284148693085,0.1028585284948349,0.011431762017309666,0.12742801010608673,0.13804331421852112,0.10598213225603104,0.025962907820940018,0.003349019680172205,0.09173765033483505,0.005378175061196089,0.0028897724114358425,0.08330898731946945,0.029460588470101357,0.08568808436393738,0.034425023943185806,0.01681552641093731,0.04300007224082947,0.008638243190944195,0.012072710320353508,0.022193636745214462,0.15138864517211914,0.22283139824867249,0.023928305134177208,0.043271828442811966,0.17928345501422882,0.2888742685317993,0.0024927319027483463,0.020087461918592453,0.14321783185005188,0.004251013044267893,0.08360835164785385,0.16847482323646545,0.12180890142917633,0.09598520398139954,0.046640243381261826,0.042632222175598145,0.007259390316903591,0.004881049506366253,0.009667133912444115
1,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,0.3896722197532654,0.30882665514945984,0.22846823930740356,0.04727993533015251,0.22972294688224792,0.5552855134010315,0.37382692098617554,0.36361274123191833,0.214292511343956,0.07606241106987,0.2213941067457199,0.20911870896816254,0.19484756886959076,0.24010343849658966,0.18068701028823853,0.3802962005138397,0.2774594724178314,0.18631120026111603,0.22111007571220398,0.4227978587150574,0.3420305848121643,0.218441903591156,0.4462558627128601,0.3405836224555969,0.19241073727607727,0.363219678401947,0.3228504955768585,0.2816717326641083,0.4197128117084503,0.28141966462135315,0.3093189597129822,0.4562929570674896,0.28742170333862305,0.5617704391479492,0.3533349335193634,0.33661308884620667,0.3430370092391968,0.46974530816078186,0.24871335923671722,0.1510303020477295,0.425642728805542
2,"Antares Pharma, Inc. - Manufacturing Agreement",0.0516718327999115,0.11421113461256027,0.4923483729362488,0.20693039894104004,0.558637797832489,0.1475559026002884,0.5363845229148865,0.5581576228141785,0.20190267264842987,0.24187488853931427,0.6314050555229187,0.09830618649721146,0.19855912029743195,0.013791082426905632,0.05873531848192215,0.33179616928100586,0.2271367460489273,0.06742288917303085,0.07898566126823425,0.6006368398666382,0.10917015373706818,0.08722010999917984,0.016353128477931023,0.40232452750205994,0.15245448052883148,0.07113136351108551,0.35124820470809937,0.47319865226745605,0.21492700278759003,0.006001052912324667,0.35613521933555603,0.08063214272260666,0.11202124506235123,0.027753781527280807,0.19557829201221466,0.24964593350887299,0.06690863519906998,0.5888850688934326,0.19226373732089996,0.23075026273727417,0.18042442202568054
3,RareElementResourcesLtd_20171019_SC 13D_EX-99.4_10897534_EX-99.4_Intellectual Property Agreement,0.0412512868642807,0.05017756298184395,0.03587287291884422,0.030204936861991882,0.053915802389383316,0.09684548527002335,0.006366054993122816,0.0041557494550943375,0.016547320410609245,0.06532954424619675,0.2648444175720215,0.09621740877628326,0.055127255618572235,0.03719194978475571,0.015033545903861523,0.01499682106077671,0.03275620937347412,0.11249027401208878,0.00932995043694973,0.026992211118340492,0.02086031064391136,0.007681912276893854,0.0584678128361702,0.07701025158166885,0.010932603850960732,0.13176751136779785,0.09912142902612686,0.09757798165082932,0.03806690126657486,0.03847146034240723,0.09920298308134079,0.0887967124581337,0.05499280244112015,0.06942975521087646,0.12821274995803833,0.11561358720064163,0.009329432621598244,0.05056971311569214,0.03234172984957695,0.0955810472369194,0.04373366758227348
4,VARIABLESEPARATEACCOUNT_04_30_2014-EX-13.C-UNCONDITIONAL CAPITAL MAINTENANCE AGREEMENT,0.00491750193759799,0.037571899592876434,0.05253003165125847,0.025648148730397224,0.07125838845968246,0.08920270204544067,0.0010558568174019456,0.0023567380849272013,0.027147727087140083,0.08157508075237274,0.05537676066160202,0.002372940769419074,0.0014350033598020673,0.03451858088374138,0.10945077985525131,0.006658122409135103,0.051135819405317307,0.02039189077913761,0.0765216201543808,0.01853945478796959,0.047276321798563004,0.05381425842642784,0.07261509448289871,0.014072445221245289,0.11043857783079147,0.011586202308535576,0.009022204205393791,0.022822612896561623,0.022801542654633522,0.13468056917190552,0.006810798309743404,0.07403799146413803,0.052175603806972504,0.09246385097503662,0.11116735637187958,0.006589957978576422,0.08222618699073792,0.05459939315915108,0.21744680404663086,0.004801127128303051,0.018027065321803093
5,ABILITYINC_06_15_2020-EX-4.25-SERVICES AGREEMENT,0.02361373044550419,0.07712589204311371,0.0701676607131958,0.03406215086579323,0.021400289610028267,0.26128312945365906,0.49138087034225464,0.41664189100265503,0.05956476926803589,0.5185924768447876,0.05108301714062691,0.3011804223060608,0.3239167034626007,0.18279191851615906,0.05920449271798134,0.23167140781879425,0.12775826454162598,0.034191202372312546,0.10553331673145294,0.13714392483234406,0.2855103015899658,0.7085646986961365,0.18093626201152802,0.033948738127946854,0.238694429397583,0.19325795769691467,0.07807417213916779,0.031813159584999084,0.10824757814407349,0.03934125602245331,0.04573574662208557,0.022396067157387733,0.24864836037158966,0.20172251760959625,0.4502747654914856,0.44231942296028137,0.1085764616727829,0.17906682193279266,0.1190062165260315,0.32619282603263855,0.14083202183246613
6,ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement,0.1360844373703003,0.011777917854487896,0.1409093737602234,0.013690225780010223,0.0509096123278141,0.3095286786556244,0.038941606879234314,0.1429126262664795,0.0896623507142067,0.07658939808607101,0.24232472479343414,0.03414105996489525,0.015104391612112522,0.5270360112190247,0.038620609790086746,0.14092975854873657,0.04214517027139664,0.32558926939964294,0.0703587755560875,0.41777101159095764,0.1000155434012413,0.040537457913160324,0.2669220566749573,0.013322185724973679,0.07520418614149094,0.05371417850255966,0.19979292154312134,0.015494702383875847,0.07465256750583649,0.04348933324217796,0.0606611929833889,0.1771504431962967,0.5199971199035645,0.27374187111854553,0.48877695202827454,0.0352204367518425,0.05591399222612381,0.42192772030830383,0.22631758451461792,0.04024194926023483,0.07841623574495316
7,GopageCorp_20140221_10-K_EX-10.1_8432966_EX-10.1_Content License Agreement,0.023984171450138092,0.016494126990437508,0.0002636941790115088,0.017890149727463722,0.005673686042428017,0.0008439453085884452,0.060852423310279846,0.11698728054761887,0.0013483930379152298,0.006283981259912252,0.07465145736932755,0.0004994875635020435,0.0007650349289178848,0.09433932602405548,0.06140433996915817,0.005583823658525944,0.006629114504903555,0.0278716292232275,0.18928897380828857,0.0005910670734010637,0.02038436383008957,0.0012036648113280535,0.0003695476334542036,0.010203009471297264,0.013883263804018497,0.05079153552651405,0.007504826877266169,0.008128358982503414,0.002745068399235606,0.060097794979810715,0.0031535946764051914,0.07208751142024994,0.17818793654441833,0.000739212438929826,0.27174827456474304,0.0076534803956747055,0.027380017563700676,0.001096276449970901,0.005028990563005209,0.0014364243252202868,0.0068389843218028545
8,BICYCLETHERAPEUTICSPLC_03_10_2020-EX-10.11-SERVICE AGREEMENT,0.03857174143195152,0.0277777761220932,0.059645406901836395,0.04282010719180107,0.049407511949539185,0.06881330907344818,0.007262038998305798,0.011131973937153816,0.004887675400823355,0.051715362817049026,0.34560930728912354,0.04868881031870842,0.047316402196884155,0.12156472355127335,0.021846536546945572,0.04849785193800926,0.029719864949584007,0.18873821198940277,0.02232455275952816,0.17495062947273254,0.2943299412727356,0.08916866034269333,0.012743554078042507,0.03293478116393089,0.1435447484254837,0.10009487718343735,0.0569743849337101,0.011834428645670414,0.07858230173587799,0.016612010076642036,0.0502086877822876,0.0015589125687256455,0.2063925415277481,0.012368643656373024,0.14710208773612976,0.08304087817668915,0.017158959060907364,0.21712243556976318,0.004353828262537718,0.02845764346420765,0.09704852849245071
9,FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement,0.003432957921177149,0.005965471267700195,0.01630227267742157,0.0011947228340432048,0.06251107901334763,0.012792767956852913,0.0007227741298265755,0.0011339136399328709,0.00047788184019736946,0.007901528850197792,0.01219280157238245,0.008249671198427677,0.009089930914342403,0.022760991007089615,0.012871304526925087,0.009621218778192997,0.0020026962738484144,0.0033640428446233273,0.005563035607337952,0.03157384321093559,0.030519314110279083,0.0009089951636269689,0.006247463636100292,0.014441811479628086,0.0018678520573303103,0.033139947801828384,0.030100001022219658,0.010654759593307972,0.08244724571704865,0.03751526027917862,0.017214301973581314,0.11200249195098877,0.01074133813381195,0.007741142995655537,0.02908722497522831,0.026485351845622063,0.0026975199580192566,0.0326317697763443,0.06187107041478157,0.007819590158760548,0.08222642540931702
