,Title,Document Name,Parties,Agreement Date,Effective Date,Expiration Date,Renewal Term,Notice to Terminate Renewal,Governing Law,Most Favored Nation,Non-Compete,Exclusivity,No-Solicit of Customers,Competitive Restriction Exception,No-Solicit of Employees,Non-Disparagement,Termination for Convenience,"Right of First Refusal, Offer or Negotiation (ROFR/ROFO/ROFN)",Change of Control,Anti-Assignment,Revenue/Profit Sharing,Price Restriction,Minimum Commitment,Volume Restriction,IP Ownership Assignment,Joint IP Ownership,License Grant,Non-Transferable License,Affiliate IP License-Licensor,Affiliate IP License-Licensee,Unlimited/All-You-Can-Eat License,Irrevocable or Perpetual License,Source Code Escrow,Post-Termination Services,Audit Rights,Uncapped Liability,Cap on Liability,Liquidated Damages,Warranty Duration,Insurance,Covenant Not to Sue,Third Party Beneficiary
0,"ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT",0.047998759895563126,0.007407843135297298,0.06619153171777725,0.007070519961416721,0.08363144099712372,0.09531506896018982,0.001248724409379065,0.009790327399969101,0.009279170073568821,0.010544604621827602,0.007624431047588587,0.0017422260716557503,0.0005313469446264207,0.014303070493042469,0.08126725256443024,0.03757825493812561,0.059541989117860794,0.00346857076510787,0.09991183131933212,0.001290542189963162,0.00458128098398447,0.0013486152747645974,0.0743790715932846,0.044917624443769455,0.02423838898539543,0.056169744580984116,0.019889550283551216,0.05370357632637024,0.002535934094339609,0.08050350099802017,0.005137817468494177,0.06781551241874695,0.017711542546749115,0.08044864982366562,0.014510134235024452,0.006686498410999775,0.17232446372509003,0.0013408364029601216,0.005757747683674097,0.0019200551323592663,0.003627048572525382
1,LifewayFoodsInc_20160316_10-K_EX-10.24_9489766_EX-10.24_Endorsement Agreement,0.06406589597463608,0.06884921342134476,0.2809199392795563,0.0776076465845108,0.0025308053009212017,0.02470916509628296,6.982013292144984e-05,0.00018972645921166986,8.97783538675867e-05,0.0016562659293413162,0.039985138922929764,0.0002798689529299736,2.2590516891796142e-05,0.7068827748298645,0.0005471456679515541,0.041935309767723083,0.0007978191133588552,0.02315753884613514,0.0017913315678015351,0.0524984709918499,0.13415315747261047,0.0010276907123625278,0.007286024745553732,0.000262661837041378,0.1625349223613739,0.0009626533719711006,0.03959934785962105,0.0001469426351832226,0.043753303587436676,0.0006250066799111664,0.041575878858566284,0.0791955441236496,0.7211271524429321,0.007199124898761511,0.4851700961589813,0.0004957715282216668,0.00028299918631091714,0.04512825980782509,9.540828614262864e-05,0.0012522112810984254,0.07401029020547867
2,"LEGACYTECHNOLOGYHOLDINGS,INC_12_09_2005-EX-10.2-DISTRIBUTOR AGREEMENT",0.062275517731904984,0.17152202129364014,0.0012564786011353135,0.05214819684624672,0.04476546123623848,0.030861711129546165,0.052157722413539886,0.08200734108686447,0.027956651523709297,0.0019621881656348705,0.0834236890077591,0.40705469250679016,0.46578067541122437,0.0012590766418725252,0.009672875516116619,0.0429525226354599,0.05481346696615219,0.005439680069684982,0.005819044075906277,0.056172460317611694,0.08415789157152176,0.0020367747638374567,0.0193631649017334,0.010344363749027252,0.3256152868270874,0.016465291380882263,0.007537000812590122,0.0380573496222496,0.06849268823862076,0.004321216139942408,0.012889678589999676,0.000871568510774523,0.0020684911869466305,0.02730271779000759,0.004606971517205238,0.13915245234966278,0.01942497119307518,0.05074738338589668,0.002569613978266716,0.1260605901479721,0.0846395194530487
3,DeltathreeInc_19991102_S-1A_EX-10.19_6227850_EX-10.19_Co-Branding Agreement_ Service Agreement,0.007494106888771057,0.001563681522384286,0.03150900825858116,0.020356930792331696,0.004310480318963528,0.0017906299326568842,0.02830207534134388,0.02870968170464039,0.020044557750225067,0.11381486058235168,0.02537260204553604,0.0007069941493682563,0.0020827942062169313,0.42536816000938416,0.0031251145992428064,0.01832679472863674,0.1838996261358261,0.012302106246352196,0.0029021315276622772,0.0036494904197752476,0.0004241284041199833,0.0018693221500143409,0.0004954386968165636,0.001791690825484693,0.02717316336929798,0.006720241159200668,0.06705371290445328,0.005016932263970375,0.008268210105597973,0.0008943140273913741,0.021474704146385193,0.014434807933866978,0.3789706528186798,0.0009871472138911486,0.17129144072532654,0.02525392919778824,0.04100621119141579,0.0030458762776106596,0.01659516431391239,0.005053349304944277,0.007399280089884996
4,"SPRINGBANKPHARMACEUTICALS,INC_04_08_2020-EX-99.A-JOINT FILING AGREEMENT",3.38596073561348e-05,0.00014945231669116765,0.0001514448958914727,1.3166874850867316e-05,0.000450155115686357,9.43146187637467e-06,0.0014093403005972505,0.0063030654564499855,1.357535074930638e-05,4.589663876686245e-05,0.00016365101328119636,2.7937629056395963e-05,2.7759951990447007e-06,0.00013364164624363184,0.00011286595690762624,6.0657101130345836e-05,6.69921500957571e-05,7.3873634391929954e-06,0.0001401785120833665,8.46212133183144e-05,0.00018720373918768018,2.1055282559245825e-05,2.179586408601608e-05,3.3941723813768476e-05,5.617443093797192e-05,0.00857419054955244,0.0004432204586919397,2.437767579976935e-05,2.5240302420570515e-05,1.107457956095459e-05,8.012986654648557e-05,0.0008096322417259216,3.017106791958213e-05,3.0272361982497387e-05,8.08286786195822e-05,1.5116265785763972e-05,2.129778658854775e-05,5.0555663619888946e-05,0.0010304780444130301,4.902874570689164e-05,4.509437349042855e-05
5,ImineCorp_20180725_S-1_EX-10.5_11275970_EX-10.5_Distributor Agreement,0.005003816448152065,0.0042875781655311584,0.05609211325645447,0.011257419362664223,0.006878226064145565,0.1278255581855774,0.02503519505262375,0.015489182434976101,0.17578643560409546,0.8998901844024658,0.03043946623802185,0.1946766972541809,0.17847226560115814,0.45426908135414124,0.10395398736000061,0.04309862107038498,0.4624437987804413,0.12128237634897232,0.11835694313049316,0.010106966830790043,0.010837952606379986,0.5725176334381104,0.034555286169052124,0.381440132856369,0.10414022952318192,0.011631358414888382,0.17130261659622192,0.2891715168952942,0.3215481638908386,0.610146164894104,0.1076001524925232,0.03983648121356964,0.42435118556022644,0.06868347525596619,0.10695335268974304,0.1934594064950943,0.6786913871765137,0.022996556013822556,0.03266000375151634,0.16519570350646973,0.2429293990135193
6,CCAINDUSTRIESINC_04_14_2014-EX-10.1-OUTSOURCING AGREEMENT,0.016881637275218964,0.004411460366100073,0.06091241165995598,0.001296906266361475,0.0017140995478257537,0.025769302621483803,0.06542077660560608,0.047244179993867874,0.00025796331465244293,0.0012886760523542762,0.17733240127563477,0.0003855707182083279,0.0003061078896280378,0.13587583601474762,0.007004373706877232,0.2461867779493332,0.0006940634921193123,0.03749081864953041,0.007063314784318209,0.03103034943342209,0.00013424098142422736,0.004027262795716524,0.012299932539463043,0.0027505806647241116,0.5786466002464294,0.001427597482688725,0.058219052851200104,0.004490925930440426,0.016410809010267258,0.17156188189983368,0.0451013408601284,0.01057785376906395,0.19980520009994507,0.016713066026568413,0.11045625060796738,0.00285322149284184,0.027434194460511208,0.1065593808889389,0.004048275761306286,0.0007550815353170037,0.051988717168569565
7,Microgenics Corporation - Collaborative Development and Commercialization Agreement,0.15266604721546173,0.510911762714386,0.03751664236187935,0.5040965676307678,0.26650935411453247,0.5578097701072693,0.2677997946739197,0.28838416934013367,0.24951325356960297,0.18027924001216888,0.6657868027687073,0.18992874026298523,0.134914368391037,0.37965717911720276,0.12557534873485565,0.28124120831489563,0.3615090250968933,0.6013711094856262,0.248312845826149,0.23252476751804352,0.33746495842933655,0.35327333211898804,0.5252520442008972,0.2573920786380768,0.3401328921318054,0.33358728885650635,0.3766797184944153,0.304263710975647,0.3411889970302582,0.18889854848384857,0.186956524848938,0.583943247795105,0.4850005805492401,0.513830840587616,0.2982608675956726,0.4001496732234955,0.27998289465904236,0.33031290769577026,0.22526484727859497,0.25442200899124146,0.48511946201324463
8,SigaTechnologiesInc_20190603_8-K_EX-10.1_11695818_EX-10.1_Promotion Agreement,0.23946084082126617,0.25063738226890564,0.03989569842815399,0.21005244553089142,0.01844053529202938,0.02050270512700081,0.12342050671577454,0.26996591687202454,0.09941800683736801,0.032308176159858704,0.6504220366477966,0.3105833828449249,0.2723824977874756,0.02516845613718033,0.015318285673856735,0.055631160736083984,0.10860744118690491,0.00605048006400466,0.02023373730480671,0.06506048887968063,0.06429346650838852,0.1614079773426056,0.004384523723274469,0.2567228078842163,0.29613766074180603,0.04914296418428421,0.06978257745504379,0.013849069364368916,0.07476415485143661,0.043731316924095154,0.010586059652268887,0.07033190876245499,0.028369037434458733,0.008075764402747154,0.1457769274711609,0.34178590774536133,0.04670986160635948,0.1041872426867485,0.13587890565395355,0.2994319200515747,0.08473183959722519
9,VgrabCommunicationsInc_20200129_10-K_EX-10.33_11958828_EX-10.33_Development Agreement,0.0006802788120694458,0.0009254409233108163,0.006415259093046188,8.071255433605984e-05,0.0003921661409549415,0.023520180955529213,0.016802340745925903,0.05641736835241318,2.3169823180069216e-05,0.05115978419780731,0.03471978008747101,0.0002884699497371912,0.00013334030518308282,0.0002425105922156945,0.013100930489599705,0.025890666991472244,4.418746175360866e-05,0.0021535903215408325,0.018000520765781403,0.04242417961359024,0.0026638852432370186,0.007962041534483433,0.02556723915040493,0.005925498902797699,0.012360108084976673,0.0015536649152636528,0.054765988141298294,0.007397501263767481,0.0005336062167771161,0.0030648501124233007,0.027091171592473984,0.0009936010465025902,0.00036626358632929623,0.025586998090147972,0.010218778625130653,0.0013061810750514269,0.0031092665158212185,0.02839524671435356,0.0011909549357369542,0.004153944086283445,0.0013878956669941545
